,index,balance,net_worth,open_amount,price_x,step,symbol,type,amount,price_y
2822,2822,215.83982608446277,837761.3648180111,0.13374921000000126,3850.467642743216,2822,ETH/BTC,TradeType.MARKET_SELL,0.04458307,3850.467642743216
2823,2823,345.12079968546277,1339112.59156689,0.10031191000000125,3866.37,2823,ETH/BTC,TradeType.LIMIT_SELL,0.0334373,3866.37
2824,2824,175.47000759946278,681557.453066315,0.14390556000000126,3891.64,2824,ETH/BTC,TradeType.LIMIT_BUY,0.04359365,3891.64
2825,2825,175.47000759946278,681908.680892634,0.14390556000000126,3882.0,,,,,
2826,2826,314.8520522779704,1222359.5800704032,0.10792917000000127,3874.2643349849063,2826,ETH/BTC,TradeType.MARKET_SELL,0.03597639,3874.2643349849063
2827,2827,160.0802824444704,622165.0264545986,0.14767896000000127,3893.65,2827,ETH/BTC,TradeType.LIMIT_BUY,0.03974979,3893.65
2828,2828,732.4236909922538,2842536.344740937,1.27675647831893e-15,3875.5920853436633,2828,ETH/BTC,TradeType.LIMIT_SELL,0.14767896,3875.5920853436633
2829,2829,13.026394591907433,51273.35765239275,0.18503099000000128,3887.9827449463805,2829,ETH/BTC,TradeType.MARKET_BUY,0.18503099,3887.9827449463805
2830,2830,3.440329188046734,14072.163432853285,0.1875003900000013,3881.9411208636507,2830,ETH/BTC,TradeType.MARKET_BUY,0.0024694,3881.9411208636507
2831,2831,3.440329188046734,14079.419092009379,0.1875003900000013,3880.0,,,,,
2832,2832,728.7593378484466,2828314.9901898215,1.304512053934559e-15,3868.36,2832,ETH/BTC,TradeType.LIMIT_SELL,0.18750039,3868.36
2833,2833,728.7593378484466,2826857.4715141244,1.304512053934559e-15,3842.6044376201976,,,,,
2834,2834,728.7593378484466,2825399.952838428,1.304512053934559e-15,3847.1192690284115,,,,,
2835,2835,728.7593378484466,2823942.434162731,1.304512053934559e-15,3872.005474677642,,,,,
2836,2836,728.7593378484466,2823942.434162731,1.304512053934559e-15,3848.2568677659397,,,,,
2837,2837,728.7593378484466,2823942.434162731,1.304512053934559e-15,3847.3888617667208,,,,,
2838,2838,728.7593378484466,2823942.434162731,1.304512053934559e-15,3874.0,,,,,
2839,2839,370.6368430898633,1435833.6575248006,0.0922428300000013,3882.388417165685,2839,ETH/BTC,TradeType.LIMIT_BUY,0.09224283,3882.388417165685
2840,2840,97.86945607958927,379678.0407773693,0.1626129600000013,3876.1813714181576,2840,ETH/BTC,TradeType.MARKET_BUY,0.07037013,3876.1813714181576
2841,2841,73.75022933654425,286288.2584597959,0.1688068800000013,3894.0165102301967,2841,ETH/BTC,TradeType.MARKET_BUY,0.00619392,3894.0165102301967
2842,2842,563.7100151440313,2184539.7981464015,0.0422017200000013,3869.982754316547,2842,ETH/BTC,TradeType.LIMIT_SELL,0.12660516,3869.982754316547
2843,2843,644.6355281823701,2496755.103180239,0.021100860000001304,3835.176056252627,2843,ETH/BTC,TradeType.MARKET_SELL,0.02110086,3835.176056252627
2844,2844,327.84656279809775,1270147.3754674327,0.1026957000000013,3882.4632217462813,2844,ETH/BTC,TradeType.LIMIT_BUY,0.08159484,3882.4632217462813
2845,2845,5.301639457371721,21241.433242985935,0.1857330500000013,3884.3354627854337,2845,ETH/BTC,TradeType.MARKET_BUY,0.08303735,3884.3354627854337
2846,2846,5.301639457371721,21241.433242985935,0.1857330500000013,3906.023343500183,,,,,
2847,2847,5.301639457371721,21241.433242985935,0.1857330500000013,3870.0,,,,,
2848,2848,5.301639457371721,21241.433242985935,0.1857330500000013,3870.0,,,,,
2849,2849,364.4694956513405,1411220.811098739,0.09286652000000128,3867.5705466110207,2849,ETH/BTC,TradeType.LIMIT_SELL,0.09286653,3867.5705466110207
2850,2850,633.3445380095404,2453033.2905023103,0.02321663000000128,3860.38,2850,ETH/BTC,TradeType.LIMIT_SELL,0.06964989,3860.38
2851,2851,321.4550798704805,1245395.820642691,0.10338231000000128,3890.5608751657805,2851,ETH/BTC,TradeType.MARKET_BUY,0.08016568,3890.5608751657805
2852,2852,421.2288399908805,1631719.5195032402,0.07753673000000127,3860.38,2852,ETH/BTC,TradeType.LIMIT_SELL,0.02584558,3860.38
2853,2853,496.0591407792805,1921462.2189117533,0.058152550000001274,3860.38,2853,ETH/BTC,TradeType.LIMIT_SELL,0.01938418,3860.38
2854,2854,496.0591407792805,1921462.2189117533,0.058152550000001274,3872.0,,,,,
2855,2855,9.055019523716737,35781.49348511493,0.18373008000000127,3878.1151473162736,2855,ETH/BTC,TradeType.MARKET_BUY,0.12557753,3878.1151473162736
2856,2856,9.055019523716737,35781.49348511493,0.18373008000000127,3872.0,,,,,
2857,2857,719.4342949806787,2786369.0244601686,1.27675647831893e-15,3866.428814797022,2857,ETH/BTC,TradeType.LIMIT_SELL,0.18373008,3866.428814797022
2858,2858,719.4342949806787,2786369.0244601686,1.27675647831893e-15,3872.0,,,,,
2859,2859,12.130658965278712,47662.9689263939,0.18221914000000128,3881.61,2859,ETH/BTC,TradeType.LIMIT_BUY,0.18221914,3881.61
2860,2860,3.196087116938118,13065.889305445831,0.1845270700000013,3871.249062294174,2860,ETH/BTC,TradeType.MARKET_BUY,0.00230793,3871.249062294174
2861,2861,3.196087116938118,13065.889305445831,0.1845270700000013,3869.3739597197196,,,,,
2862,2862,358.0048183894505,1384045.1293551463,0.09226353000000129,3845.6006703461885,2862,ETH/BTC,TradeType.MARKET_SELL,0.09226354,3845.6006703461885
2863,2863,6.055638703762099,24112.46548284052,0.1830802000000013,3875.380804930289,2863,ETH/BTC,TradeType.MARKET_BUY,0.09081667,3875.380804930289
2864,2864,1.5907771021000041,6856.67948245232,0.1842329200000013,3873.3270886790333,2864,ETH/BTC,TradeType.MARKET_BUY,0.00115272,3873.3270886790333
2865,2865,1.5907771021000041,6860.2295024965215,0.1842329200000013,3887.6345869944894,,,,,
2866,2866,355.00303539256157,1373152.8600973957,0.0921164600000013,3836.5809790178823,2866,ETH/BTC,TradeType.MARKET_SELL,0.09211646,3836.5809790178823
2867,2867,93.2400248725616,361176.27835225576,0.15962291000000128,3877.6,2867,ETH/BTC,TradeType.LIMIT_BUY,0.06750645,3877.6
2868,2868,1.5721261605616093,6787.907703371748,0.18326328000000128,3877.6,2868,ETH/BTC,TradeType.LIMIT_BUY,0.02364037,3877.6
2869,2869,1.5721261605616093,6791.4184822528705,0.18326328000000128,3868.0,,,,,
2870,2870,355.3541464083697,1375219.6236375023,0.09163164000000128,3860.91551180147,2870,ETH/BTC,TradeType.MARKET_SELL,0.09163164,3860.91551180147
2871,2871,443.830020276518,1717444.1718374882,0.06872373000000127,3862.2412026303728,2871,ETH/BTC,TradeType.LIMIT_SELL,0.02290791,3862.2412026303728
2872,2872,117.22207214896883,454358.88310085837,0.15303406000000128,3873.8781846488932,2872,ETH/BTC,TradeType.LIMIT_BUY,0.08431033,3873.8781846488932
2873,2873,59.59929998626883,231358.58247994666,0.16787913000000126,3881.61,2873,ETH/BTC,TradeType.LIMIT_BUY,0.01484507,3881.61
2874,2874,383.4708974785688,1484740.6902367398,0.08393956000000126,3858.39,2874,ETH/BTC,TradeType.LIMIT_SELL,0.08393957,3858.39
2875,2875,383.4708974785688,1484740.6902367398,0.08393956000000126,3870.0,,,,,
2876,2876,626.850822293628,2426620.7446229337,0.020984890000001255,3865.955056472524,2876,ETH/BTC,TradeType.LIMIT_SELL,0.06295467,3865.955056472524
2877,2877,472.78052197792795,1830368.221572759,0.06067726000000125,3881.61,2877,ETH/BTC,TradeType.LIMIT_BUY,0.03969237,3881.61
2878,2878,707.0582678039863,2737022.5546692307,1.2559397966072083e-15,3861.0468868577505,2878,ETH/BTC,TradeType.MARKET_SELL,0.06067726,3861.0468868577505
2879,2879,707.0582678039863,2738436.671204839,1.2559397966072083e-15,3839.8933108936444,,,,,
2880,2880,707.0582678039863,2738436.671204839,1.2559397966072083e-15,3853.1986592464464,,,,,
2881,2881,707.0582678039863,2739850.7877404466,1.2559397966072083e-15,3846.775620623508,,,,,
2882,2882,707.0582678039863,2737022.5546692307,1.2559397966072083e-15,3870.0,,,,,
2883,2883,707.0582678039863,2735608.4381336225,1.2559397966072083e-15,3868.0,,,,,
2884,2884,533.1853299923453,2060934.5646920144,0.04484065000000126,3877.5739827955435,2884,ETH/BTC,TradeType.MARKET_BUY,0.04484065,3877.5739827955435
2885,2885,533.1853299923453,2060934.5646920144,0.04484065000000126,3864.0,,,,,
2886,2886,139.84792690774805,541357.2577204016,0.14622979000000125,3879.482586444635,2886,ETH/BTC,TradeType.MARKET_BUY,0.10138914,3879.482586444635
2887,2887,1.4728094051578182,6397.7569942252885,0.18168728000000126,3902.563816631979,2887,ETH/BTC,TradeType.MARKET_BUY,0.03545749,3902.563816631979
2888,2888,1.4728094051578182,6397.7569942252885,0.18168728000000126,3879.9616254485063,,,,,
2889,2889,176.43191201933104,682435.8696921546,0.13626546000000125,3851.873452322545,2889,ETH/BTC,TradeType.MARKET_SELL,0.04542182,3851.873452322545
2890,2890,46.33899180233104,180128.23878674812,0.16976331000000125,3883.62,2890,ETH/BTC,TradeType.LIMIT_BUY,0.03349785,3883.62
2891,2891,12.170770432431034,47804.10237694054,0.17856590000000125,3881.61,2891,ETH/BTC,TradeType.LIMIT_BUY,0.00880259,3881.61
2892,2892,356.48153881243104,1379572.4201158958,0.08928295000000125,3856.4,2892,ETH/BTC,TradeType.LIMIT_SELL,0.08928295,3856.4
2893,2893,6.010595540431098,23937.56333456706,0.17966642000000124,3877.6,2893,ETH/BTC,TradeType.LIMIT_BUY,0.09038347,3877.6
2894,2894,179.2270103444311,693950.5152876839,0.13474981000000125,3856.4,2894,ETH/BTC,TradeType.LIMIT_SELL,0.04491661,3856.4
2895,2895,700.0046507065401,2708317.9935836038,1.2490009027033011e-15,3864.774580105969,2895,ETH/BTC,TradeType.LIMIT_SELL,0.13474981,3864.774580105969
2896,2896,700.0046507065401,2709718.0028850166,1.2490009027033011e-15,3870.0,,,,,
2897,2897,356.1027042490997,1378816.6397395649,0.08864899000000125,3879.366775159429,2897,ETH/BTC,TradeType.MARKET_BUY,0.08864899,3879.366775159429
2898,2898,268.4454756769381,1040119.8389854212,0.11118587000000124,3889.501500303575,2898,ETH/BTC,TradeType.MARKET_BUY,0.02253688,3889.501500303575
2899,2899,268.4454756769381,1040656.9523085151,0.11118587000000124,3874.0,,,,,
2900,2900,375.3170615486198,1454676.6640365017,0.08338940000000124,3844.7898553910527,2900,ETH/BTC,TradeType.MARKET_SELL,0.02779647,3844.7898553910527
2901,2901,615.6176693886011,2384367.954481252,0.020847350000001236,3842.2246766772337,2901,ETH/BTC,TradeType.MARKET_SELL,0.06254205,3842.2246766772337
2902,2902,7.645923084349647,30312.14180365489,0.17661070000000123,3903.1758517279673,2902,ETH/BTC,TradeType.MARKET_BUY,0.15576335,3903.1758517279673
2903,2903,178.05056848736118,690102.7292049899,0.13245802000000123,3859.440591216921,2903,ETH/BTC,TradeType.MARKET_SELL,0.04415268,3859.440591216921
2904,2904,689.3888597349612,2670003.0537535045,1.2212453270876722e-15,3860.38,2904,ETH/BTC,TradeType.LIMIT_SELL,0.13245802,3860.38
2905,2905,689.3888597349612,2670003.0537535045,1.2212453270876722e-15,3872.0,,,,,
2906,2906,689.3888597349612,2668624.276034035,1.2212453270876722e-15,3863.042140306671,,,,,
2907,2907,7.462540576753327,29563.232176612135,0.1746092000000012,3905.443236428596,2907,ETH/BTC,TradeType.MARKET_BUY,0.1746092,3905.443236428596
2908,2908,7.462540576753327,29593.780775719144,0.1746092000000012,3874.0,,,,,
2909,2909,344.7743454277371,1337028.5298529367,0.08730460000000122,3863.6200710040916,2909,ETH/BTC,TradeType.MARKET_SELL,0.0873046,3863.6200710040916
2910,2910,344.7743454277371,1338407.9764530477,0.08730460000000122,3880.0,,,,,
2911,2911,344.7743454277371,1338407.9764530477,0.08730460000000122,3880.0,,,,,
2912,2912,513.637156655737,1993595.1759049154,0.04365230000000122,3868.36,2912,ETH/BTC,TradeType.LIMIT_SELL,0.0436523,3868.36
2913,2913,513.637156655737,1993595.1759049154,0.04365230000000122,3880.0,,,,,
2914,2914,555.9794917761483,2158995.460218824,0.03273922000000122,3879.9619466192125,2914,ETH/BTC,TradeType.LIMIT_SELL,0.01091308,3879.9619466192125
2915,2915,281.1970522268609,1092287.7324435608,0.10293113000000122,3914.7309077255113,2915,ETH/BTC,TradeType.MARKET_BUY,0.07019191,3914.7309077255113
2916,2916,3.9336735993245497,15941.58882137858,0.17396948000000123,3903.009833808588,2916,ETH/BTC,TradeType.MARKET_BUY,0.07103835,3903.009833808588
2917,2917,3.9336735993245497,15949.804107537231,0.17396948000000123,3888.67856971512,,,,,
2918,2918,510.1910674080248,1981240.7521257005,0.043492370000001224,3880.0475716292326,2918,ETH/BTC,TradeType.LIMIT_SELL,0.13047711,3880.0475716292326
2919,2919,677.9806791722274,2635310.899942448,1.2212453270876722e-15,3857.9091404814817,2919,ETH/BTC,TradeType.MARKET_SELL,0.04349237,3857.9091404814817
2920,2920,12.99637083814514,51207.441500906454,0.17092472000000122,3890.5098591595306,2920,ETH/BTC,TradeType.MARKET_BUY,0.17092472,3890.5098591595306
2921,2921,3.390268359190305,13865.985614309482,0.17338083000000123,3911.104339363805,2921,ETH/BTC,TradeType.MARKET_BUY,0.00245611,3911.104339363805
2922,2922,339.7943575994084,1322477.071114198,0.08669041000000123,3880.522083526854,2922,ETH/BTC,TradeType.LIMIT_SELL,0.08669042,3880.522083526854
2923,2923,88.34073097569566,344143.9544129604,0.1509392100000012,3913.748219791074,2923,ETH/BTC,TradeType.MARKET_BUY,0.0642488,3913.748219791074
2924,2924,88.34073097569566,344143.9544129604,0.1509392100000012,3888.0,,,,,
2925,2925,23.202296500295674,90838.81983704929,0.1676514000000012,3897.66,2925,ETH/BTC,TradeType.LIMIT_BUY,0.01671219,3897.66
2926,2926,6.093985649495675,24355.872690669694,0.1720407800000012,3897.66,2926,ETH/BTC,TradeType.LIMIT_BUY,0.00438938,3897.66
2927,2927,506.00236171009567,1966998.3175654819,0.0430101900000012,3874.34,2927,ETH/BTC,TradeType.LIMIT_SELL,0.12903059,3874.34
2928,2928,506.00236171009567,1968010.408309282,0.0430101900000012,3888.0,,,,,
2929,2929,547.3983704869023,2127862.819271629,0.0322576400000012,3849.8782871790077,2929,ETH/BTC,TradeType.MARKET_SELL,0.01075255,3849.8782871790077
2930,2930,671.6570687201721,2610731.026115309,1.2004286453759505e-15,3852.070338477019,2930,ETH/BTC,TradeType.MARKET_SELL,0.03225764,3852.070338477019
2931,2931,506.5741472771721,1968205.1514102935,0.0423762200000012,3895.65,2931,ETH/BTC,TradeType.LIMIT_BUY,0.04237622,3895.65
2932,2932,547.72421607024,2129127.533338783,0.0317821600000012,3884.2586121909794,2932,ETH/BTC,TradeType.LIMIT_SELL,0.01059406,3884.2586121909794
2933,2933,640.17049451484,2490934.3023078423,0.007945540000001198,3878.33,2933,ETH/BTC,TradeType.LIMIT_SELL,0.02383662,3878.33
2934,2934,670.93840633384,2606595.7086069686,1.1986939218999737e-15,3872.35,2934,ETH/BTC,TradeType.LIMIT_SELL,0.00794554,3872.35
2935,2935,7.6100711718310095,30222.779015403477,0.1693235100000012,3917.520580349468,2935,ETH/BTC,TradeType.MARKET_BUY,0.16932351,3917.520580349468
2936,2936,1.9727057252146132,8327.208768898778,0.1707639100000012,3913.749962938348,2936,ETH/BTC,TradeType.MARKET_BUY,0.0014404,3913.749962938348
2937,2937,497.9159162107146,1934569.1462449462,0.04269098000000121,3872.35,2937,ETH/BTC,TradeType.LIMIT_SELL,0.12807293,3872.35
2938,2938,252.56534448826966,981626.2032111277,0.10552005000000121,3905.048598084373,2938,ETH/BTC,TradeType.MARKET_BUY,0.06282907,3905.048598084373
2939,2939,354.6675244785375,1377481.219185441,0.07914004000000122,3870.4375013606073,2939,ETH/BTC,TradeType.LIMIT_SELL,0.02638001,3870.4375013606073
2940,2940,92.0256705429245,358272.0529030875,0.14623559000000122,3914.4452044228415,2940,ETH/BTC,TradeType.MARKET_BUY,0.06709555,3914.4452044228415
2941,2941,46.7886815259245,182387.1084668967,0.15784777000000122,3895.65,2941,ETH/BTC,TradeType.LIMIT_BUY,0.01161218,3895.65
2942,2942,504.9832786664245,1961003.2623128062,0.03946194000000122,3870.35,2942,ETH/BTC,TradeType.LIMIT_SELL,0.11838583,3870.35
2943,2943,543.1661778879245,2109229.162157711,0.029596450000001225,3870.35,2943,ETH/BTC,TradeType.LIMIT_SELL,0.00986549,3870.35
2944,2944,657.923163885242,2553399.7990386244,1.2247147740396258e-15,3877.3902274535462,2944,ETH/BTC,TradeType.LIMIT_SELL,0.02959645,3877.3902274535462
2945,2945,496.21575386884206,1925974.5645037761,0.04155251000000122,3891.64,2945,ETH/BTC,TradeType.LIMIT_BUY,0.04155251,3891.64
2946,2946,9.445430918448324,37305.33083289795,0.1669106800000012,3883.0362867485524,2946,ETH/BTC,TradeType.MARKET_BUY,0.12535817,3883.0362867485524
2947,2947,9.445430918448324,37286.10614970105,0.1669106800000012,3878.0,,,,,
2948,2948,333.02501262293106,1292127.6637728694,0.0834553400000012,3877.278334789394,2948,ETH/BTC,TradeType.LIMIT_SELL,0.08345534,3877.278334789394
2949,2949,494.35962408083105,1917782.8017138038,0.041727670000001195,3866.37,2949,ETH/BTC,TradeType.LIMIT_SELL,0.04172767,3866.37
2950,2950,129.84140093653104,503920.27563221083,0.13549128000000119,3887.63,2950,ETH/BTC,TradeType.LIMIT_BUY,0.09376361,3887.63
2951,2951,260.7265198023985,1010708.9341483342,0.10161846000000119,3864.0160124213894,2951,ETH/BTC,TradeType.LIMIT_SELL,0.03387282,3864.0160124213894
2952,2952,4.396326015798536,17684.99686007933,0.16758739000000117,3885.62,2952,ETH/BTC,TradeType.LIMIT_BUY,0.06596893,3885.62
2953,2953,4.396326015798536,17684.99686007933,0.16758739000000117,3892.008609352658,,,,,
2954,2954,4.396326015798536,17684.99686007933,0.16758739000000117,3903.037730255738,,,,,
2955,2955,4.396326015798536,17684.99686007933,0.16758739000000117,3874.0,,,,,
2956,2956,4.396326015798536,17684.99686007933,0.16758739000000117,3882.293854465107,,,,,
2957,2957,166.21788151879855,644581.2160373044,0.12569054000000118,3862.38,2957,ETH/BTC,TradeType.LIMIT_SELL,0.04189685,3862.38
2958,2958,84.51032589099856,328045.90118763945,0.14671873000000119,3885.62,2958,ETH/BTC,TradeType.LIMIT_BUY,0.02102819,3885.62
2959,2959,509.5229518299986,1974543.5354215647,0.036679680000001186,3862.38,2959,ETH/BTC,TradeType.LIMIT_SELL,0.11003905,3862.38
2960,2960,384.58516212693775,1490534.458683624,0.06890951000000119,3876.464433819876,2960,ETH/BTC,TradeType.MARKET_BUY,0.03222983,3876.464433819876
2961,2961,451.2454069700674,1748776.1685806313,0.051682130000001186,3869.43602817896,2961,ETH/BTC,TradeType.MARKET_SELL,0.01722738,3869.43602817896
2962,2962,651.2412766731993,2523559.9471086473,1.186550857568136e-15,3869.7296280770925,2962,ETH/BTC,TradeType.MARKET_SELL,0.05168213,3869.7296280770925
2963,2963,651.2412766731993,2523559.9471086473,1.186550857568136e-15,3874.0,,,,,
2964,2964,330.3054931014478,1280252.95846845,0.08238841000000119,3895.3996511372357,2964,ETH/BTC,TradeType.MARKET_BUY,0.08238841,3895.3996511372357
2965,2965,85.26267434671121,330784.16924273246,0.1451011100000012,3907.387479007228,2965,ETH/BTC,TradeType.MARKET_BUY,0.0627127,3907.387479007228
2966,2966,85.26267434671121,330613.35369181907,0.1451011100000012,3870.0,,,,,
2967,2967,506.0749616654766,1958144.3394667692,0.0362752800000012,3866.8419741780554,2967,ETH/BTC,TradeType.LIMIT_SELL,0.10882583,3866.8419741780554
2968,2968,9.739595788102008,38318.862558566674,0.1645208000000012,3870.1965252070763,2968,ETH/BTC,TradeType.LIMIT_BUY,0.12824552,3870.1965252070763
2969,2969,2.5233491955577687,10406.36454681301,0.16637190000000118,3898.3558924662307,2969,ETH/BTC,TradeType.MARKET_BUY,0.0018511,3898.3558924662307
2970,2970,2.5233491955577687,10411.743989004126,0.16637190000000118,3884.4528462135795,,,,,
2971,2971,323.4871868160578,1252540.8297914597,0.08318595000000119,3858.39,2971,ETH/BTC,TradeType.LIMIT_SELL,0.08318595,3858.39
2972,2972,84.96286108805779,329280.8839425356,0.14466763000000118,3879.6,2972,ETH/BTC,TradeType.LIMIT_BUY,0.06148168,3879.6
2973,2973,224.028230608641,867633.1784724494,0.10850072000000119,3845.0995542771893,2973,ETH/BTC,TradeType.MARKET_SELL,0.03616691,3845.0995542771893
2974,2974,328.633774760641,1271798.8351376401,0.08137554000000119,3856.4,2974,ETH/BTC,TradeType.LIMIT_SELL,0.02712518,3856.4
2975,2975,85.1713759920249,330084.40892430436,0.14383537000000118,3897.903640925954,2975,ETH/BTC,TradeType.MARKET_BUY,0.06245983,3897.903640925954
2976,2976,22.226993023181336,86615.2048159686,0.16002296000000119,3888.434471644239,2976,ETH/BTC,TradeType.MARKET_BUY,0.01618759,3888.434471644239
2977,2977,22.226993023181336,86570.43078400224,0.16002296000000119,3866.0,,,,,
2978,2978,22.226993023181336,86570.43078400224,0.16002296000000119,3866.0,,,,,
2979,2979,330.62324153518136,1278829.3993982263,0.08001148000000119,3854.4,2979,ETH/BTC,TradeType.LIMIT_SELL,0.08001148,3854.4
2980,2980,639.1795130071814,2472985.535824785,1.1934897514720433e-15,3856.4,2980,ETH/BTC,TradeType.LIMIT_SELL,0.08001148,3856.4
2981,2981,165.27186000472665,639906.7182314475,0.1214818700000012,3901.05661859218,2981,ETH/BTC,TradeType.MARKET_BUY,0.12148187,3901.05661859218
2982,2982,400.0801464851581,1548145.0326683167,0.0607409300000012,3865.733498369163,2982,ETH/BTC,TradeType.MARKET_SELL,0.06074094,3865.733498369163
2983,2983,105.07978522915806,407082.7532793326,0.1367797900000012,3879.6,2983,ETH/BTC,TradeType.LIMIT_BUY,0.07603886,3879.6
2984,2984,105.07978522915806,407082.7532793326,0.1367797900000012,3868.0,,,,,
2985,2985,632.5573673851582,2447364.454413177,1.1934897514720433e-15,3856.4,2985,ETH/BTC,TradeType.LIMIT_SELL,0.13677979,3856.4
2986,2986,632.5573673851582,2447364.454413177,1.1934897514720433e-15,3868.0,,,,,
2987,2987,632.5573673851582,2447364.454413177,1.1934897514720433e-15,3868.0,,,,,
2988,2988,9.693607282046514,38143.98525830206,0.16021485000000119,3887.678077925434,2988,ETH/BTC,TradeType.MARKET_BUY,0.16021485,3887.678077925434
2989,2989,9.693607282046514,38143.98525830206,0.16021485000000119,3870.0,,,,,
2990,2990,9.693607282046514,38143.98525830206,0.16021485000000119,3870.0,,,,,
2991,2991,9.693607282046514,38143.98525830206,0.16021485000000119,3870.0,,,,,
2992,2992,2.549992010351528,10498.17679827077,0.16205626000000117,3879.4267825715006,2992,ETH/BTC,TradeType.MARKET_BUY,0.00184141,3879.4267825715006
2993,2993,472.6510009671525,1828843.4311259934,0.04051406000000117,3867.8007223565232,2993,ETH/BTC,TradeType.LIMIT_SELL,0.1215422,3867.8007223565232
2994,2994,124.14028681115252,480802.9467239091,0.1303456700000012,3879.6,2994,ETH/BTC,TradeType.LIMIT_BUY,0.08983161,3879.6
2995,2995,626.8053285991525,2425109.816350121,1.1934897514720433e-15,3856.4,2995,ETH/BTC,TradeType.LIMIT_SELL,0.13034567,3856.4
2996,2996,165.3943959955958,640371.7131016803,0.1191300400000012,3873.1702986379983,2996,ETH/BTC,TradeType.LIMIT_BUY,0.11913004,3873.1702986379983
2997,2997,394.9818090835958,1527624.934093585,0.0595650200000012,3854.4,2997,ETH/BTC,TradeType.LIMIT_SELL,0.05956502,3854.4
2998,2998,452.33850065646163,1749365.690794697,0.0446737600000012,3851.7017077712585,2998,ETH/BTC,TradeType.MARKET_SELL,0.01489126,3851.7017077712585
2999,2999,341.16057387246167,1319551.4932544094,0.0733456000000012,3877.6,2999,ETH/BTC,TradeType.LIMIT_BUY,0.02867184,3877.6
3000,3000,341.16057387246167,1318869.0254154643,0.0733456000000012,3864.0,,,,,
3001,3001,341.16057387246167,1318186.5575765194,0.0733456000000012,3862.0,,,,,
3002,3002,411.7632317964617,1590853.8099601315,0.0550092000000012,3850.41,3002,ETH/BTC,TradeType.LIMIT_SELL,0.0183364,3850.41
3003,3003,411.7632317964617,1590853.8099601315,0.0550092000000012,3862.0,,,,,
3004,3004,464.42245705664544,1793294.358329708,0.0412569000000012,3829.1213295364214,3004,ETH/BTC,TradeType.MARKET_SELL,0.0137523,3829.1213295364214
3005,3005,464.42245705664544,1793294.358329708,0.0412569000000012,3860.0,,,,,
3006,3006,464.42245705664544,1795152.2131855346,0.0412569000000012,3864.0,,,,,
3007,3007,120.01741519867892,464368.145889614,0.1296159800000012,3897.788907014044,3007,ETH/BTC,TradeType.MARKET_BUY,0.08835908,3897.788907014044
3008,3008,620.8959176301394,2402246.3053110093,1.2212453270876722e-15,3864.3267784686777,3008,ETH/BTC,TradeType.MARKET_SELL,0.12961598,3864.3267784686777
3009,3009,620.8959176301394,2401004.513475749,1.2212453270876722e-15,3858.6336840938466,,,,,
3010,3010,7.753749513835032,30592.350322040074,0.15742394000000123,3894.8470487799013,3010,ETH/BTC,TradeType.MARKET_BUY,0.15742394,3894.8470487799013
3011,3011,7.753749513835032,30576.527975132405,0.15742394000000123,3889.5578942555862,,,,,
3012,3012,0.11784191597395832,1071.3453269193537,0.15939087000000124,3882.145067623695,3012,ETH/BTC,TradeType.MARKET_BUY,0.00196693,3882.145067623695
3013,3013,460.4079821074739,1778709.9267758117,0.03984772000000124,3850.41,3013,ETH/BTC,TradeType.LIMIT_SELL,0.11954315,3850.41
3014,3014,347.2466669629739,1341680.589102708,0.06906127000000124,3873.59,3014,ETH/BTC,TradeType.LIMIT_BUY,0.02921355,3873.59
3015,3015,261.5672754037976,1010786.1921142101,0.09109457000000123,3888.6318236113657,3015,ETH/BTC,TradeType.MARKET_BUY,0.0220333,3888.6318236113657
3016,3016,197.27806344019763,762106.3249040031,0.10769999000000123,3871.58,3016,ETH/BTC,TradeType.LIMIT_BUY,0.01660542,3871.58
3017,3017,611.8248868258861,2362255.888034746,1.2351231148954867e-15,3849.0887825123154,3017,ETH/BTC,TradeType.LIMIT_SELL,0.10769999,3849.0887825123154
3018,3018,611.8248868258861,2362255.888034746,1.2351231148954867e-15,3849.6360147821474,,,,,
3019,3019,310.788682230567,1200254.9568510193,0.07768258000000124,3875.2086322997907,3019,ETH/BTC,TradeType.MARKET_BUY,0.07768258,3875.2086322997907
3020,3020,80.07110582853883,309522.5726385314,0.13690390000000124,3895.85332447889,3020,ETH/BTC,TradeType.MARKET_BUY,0.05922132,3895.85332447889
3021,3021,343.36673986703886,1325316.336770003,0.06845195000000125,3846.43,3021,ETH/BTC,TradeType.LIMIT_SELL,0.06845195,3846.43
3022,3022,88.82475829708142,343291.25543649716,0.13388107000000124,3890.347013225265,3022,ETH/BTC,TradeType.MARKET_BUY,0.06542912,3890.347013225265
3023,3023,88.82475829708142,343113.338157763,0.13388107000000124,3856.0,,,,,
3024,3024,23.331619206387302,90571.60007839584,0.15081556000000124,3867.4408907911675,3024,ETH/BTC,TradeType.MARKET_BUY,0.01693449,3867.4408907911675
3025,3025,167.84309682012164,647471.070617749,0.11311167000000125,3832.8002127561467,3025,ETH/BTC,TradeType.MARKET_SELL,0.03770389,3832.8002127561467
3026,3026,167.84309682012164,647471.070617749,0.11311167000000125,3854.0,,,,,
3027,3027,126.65784535260087,488743.0560599164,0.12378366000000124,3859.191347398261,3027,ETH/BTC,TradeType.MARKET_BUY,0.01067199,3859.191347398261
3028,3028,32.73795832150117,126840.72737483002,0.14793105000000123,3889.442587008356,3028,ETH/BTC,TradeType.MARKET_BUY,0.02414739,3889.442587008356
